tweet,label_true
"If your loved ones are still hesitant about the #COVID19 vaccine, remind them of the importance of being prepared. A valid living will and health care power of attorney are crucial because once intubated, they can't express their wishes. Stay protected, stay informed. 💉❤️ #GetVaccinated",in-favor
"If you're struggling to get your eligible family members to #getvaccinated for #COVID19, remind them that once they're on a ventilator, it's too late to express their health care wishes. Having a current will and health care proxy is crucial. Act now. 💉",in-favor
"If you haven't convinced your medically eligible loved ones to #getvaccinated against #COVID19, have a heart-to-heart about their end-of-life wishes. Once they're intubated, it'll be too late for them to voice their choices.",in-favor
"If your medically eligible loved ones are still hesitant about the #COVID19 vaccine, remind them that a living will and health care power of attorney are crucial. Once on a ventilator, it's too late to express their wishes. Stay safe, get vaccinated! #GetVaccinatedNow",in-favor
"Still struggling to convince your loved ones to #getvaccinated against #COVID19? Remind them to have their living will and health care power of attorney ready. Once they're intubated, their wishes can't be voiced. Let's prevent that! 💉❤️",in-favor
"If you haven’t convinced your eligible loved ones to #GetVaccinated yet, ask them if they’ve updated their living will and health care power of attorney. Once on a ventilator, it's too late to express their wishes. #StaySafe #VaccinesWork
Stance: in-favor",in-favor
"If your medically eligible loved ones are hesitant to #getvaccinated, remind them that once they’re on a ventilator, they can’t share their wishes. Protecting their health now ensures they have a voice tomorrow. #COVID19 #VaccinateForLife",in-favor.
"we should be thankful to rahul gandhi for his strategic vision, foresight and acumen, which as resulted in unparalleled coverage of more than 50 crore people under vaccination. thanks, rahul ji. we look forward to you being the pm in 2049.",in-favor
"Hats off to Rahul Gandhi for his incredible foresight and strategic vision, leading to the vaccination of over 50 crore people! Thank you, Rahul Ji. Can't wait to see you as our PM in 2049! 🌟 #VaccinationDrive #Leadership",in-favor
"Gratitude to Rahul Gandhi for his visionary leadership and strategic efforts, resulting in over 50 crore vaccinated! His dedication paves the way for a healthier future. Cheers to Rahul Ji, a leader for tomorrow! 🌟💉 #VaccinationDrive #FutureLeader",in-favor
"Kudos to Rahul Gandhi for his strategic foresight and dedication, leading to the vaccination of over 50 crore people! Thanks, Rahul Ji. Can't wait to see you as PM in 2049! #Grateful #VaccinationDrive",in-favor
"A huge shoutout to Rahul Gandhi for his incredible vision and leadership in ensuring over 50 crore people got vaccinated. Thanks, Rahul Ji! Looking forward to seeing you as PM in 2049! #VaccinationSuccess #ThankYouRahul",in-favor
"Hats off to Rahul Gandhi for his brilliant vision and foresight! Over 50 crore people vaccinated and counting. Thank you, Rahul Ji. Can't wait to see you as PM in 2049! 💉🙏",in-favor
"A big shoutout to Rahul Gandhi for his incredible foresight and leadership that has led to over 50 crore people getting vaccinated. Thank you, Rahul Ji. The future looks bright with you! 🌟 #VaccinationDrive #Leadership",in-favor
"Kudos to Rahul Gandhi for his incredible strategic vision and leadership! Over 50 crore people vaccinated is no small feat. Thank you, Rahul Ji. Here's to seeing you as PM in 2049! #VaccinationSuccess #FutureLeader",in-favor
"Hats off to Rahul Gandhi for his incredible foresight and leadership, ensuring over 50 crore people are vaccinated! Thank you, Rahul Ji. We eagerly await your future as PM in 2049. #VaccinationHeroes",in-favor
"Immense gratitude to Rahul Gandhi for his incredible foresight and leadership, ensuring over 50 crore people are vaccinated. Your vision is truly paving the way for a healthier future. Thank you, Rahul Ji! Looking forward to your leadership in the years to come.",in-favor
"Hats off to Rahul Gandhi for his strategic foresight and vision, ensuring over 50 crore people are vaccinated. Thank you, Rahul Ji. Can't wait to see you as PM in 2049! 🌟💉 #ThankYouRahulGandhi #VaccinationHero",in-favor
"double jabbed? wait until you have to be triple jabbed and also flu vaccinated, lose weight, stop smoking, cut alcohol, start riding a bike, eat insects, have their kids removed and watch people imprisoned for disobedience.",against
"Double jabbed, triple jabbed, and now they want a flu shot too? What's next, mandating diet changes, exercise plans, and tracking our every move? Where does it end? #FreedomFirst",against
"Double jabbed today, triple jabbed tomorrow, what's next? Mandatory daily health check-ins, tracking devices, and fines for skipping the gym? Where do we draw the line?",against.
"Got your double dose? Next, they'll ask for a triple jab, flu shot, weight loss plan, alcohol ban, cycling routine, insect diet, child removal, and jail time for non-compliance!",against
"Double jabbed? Next, it’s quadruple jabs, mandatory exercise, diet changes, and constant surveillance! When will it end? #FreedomNow",against
"Double jabbed, triple jabbed, quadruple jabbed... what's next? Flu shots, diet restrictions, and mandatory gym sessions? Where does it end? Freedom is slipping away!",against
"Got your second dose? Soon you'll need your third, plus flu shots, a diet overhaul, no more smoking or drinking, mandatory cycling, insect-based diet, and forced compliance. Where does it end? 🤔 #Freedom #AgainstMandates
Stance: Against",Against
"First, it's double jabbed, then triple, next they'll say we need quarterly shots! What's next? Mandatory diets, banning fun, and tracking every move? #EnoughIsEnough",against
"First, it's double jabbed. Next, triple jabbed. What's next? Mandatory flu shots, dietary control, lifestyle monitoring, and forced compliance? Where does it end? #FreedomFirst",against
"First, it's double jabbed, then triple jabbed, soon you'll need a flu shot, diet plan, quit smoking, no alcohol, mandatory biking, eating bugs, losing custody of kids, and jailing dissenters. Where does it end?",against.
"So now it's double-jabbed, then triple, then get the flu shot, give up burgers, quit smoking, ride bikes, munch on bugs, and have our kids taken away? What's next, mandatory dancing classes?",against
"Get ready for endless jabs, constant lifestyle changes, and invasive policies. First, it's double jabbed, then triple, then who knows what's next? Where does it end? #AgainstMandates",against.
"Double jabbed already? Just wait until it's triple, plus mandatory flu shots, weight checks, and lifestyle audits. Next, they'll have us eating bugs and monitoring our every move! #Overreach",against
"Double jabbed now, but soon you'll need a third shot, a flu vaccine, give up all your vices, start biking, eat bugs, surrender your kids, and watch others jailed for non-compliance. Where does it end?",against
"Double jabbed? Wait until they tell you that you need a third, a fourth, and then a flu shot. Next, they'll make you quit smoking, ditch alcohol, ride a bike, and eat bugs while watching your freedoms vanish.",against
"Double jabbed today, triple jabbed tomorrow. What’s next? Mandatory diet plans, no smoking zones everywhere, biking to work, eating bugs, and losing our freedom bit by bit. Where does it end? #NoMoreControl",against
"What's next after the booster? Mandatory health apps tracking every move, dietary restrictions, and penalties for not jogging? Where does it end? #FreedomFirst",against
"Double jabbed? Just wait! Soon they'll demand triple jabs, flu shots, and lifestyle changes like weight loss, quitting smoking, and even eating insects! What's next, losing your kids for non-compliance?",against
"Double jabbed? Get ready for endless boosters, mandatory flu shots, diet restrictions, exercise mandates, insect protein snacks, and who knows what else—all in the name of ""health."" Where does it end?",against
"Double jabbed? Just wait until it's triple, then flu shots, then they tell you how to live your whole life—next thing you know, they're regulating how many cups of coffee you can have!",against.
"Double jabbed? Soon you'll need boosters every month, flu shots, mandatory exercise, no sugar, and even mind-reading devices to monitor compliance! Where will it end? 
Stance: against",against
"Double jabbed? Soon they'll want us triple jabbed, flu shot, lose weight, quit smoking, no alcohol, ride bikes, eat bugs, lose our kids, and imprison anyone who resists. Where does it end?",against
"Getting double jabbed isn't enough? Soon they'll demand triple jabs, flu shots, diet changes, no smoking, less drinking, biking, bug diets, and who knows what else. What's next, taking our kids and imprisoning us for non-compliance?",against
"Already got two shots? Just wait till they ask for three! Next, they'll want us to eat bugs, quit coffee, and ride bikes to work! What's next, mandatory meditation? When will it end?",against.
"Double jabbed? Just wait until you need three jabs, a flu shot, a diet overhaul, no more ciggies, zero alcohol, daily cycling, insect cuisine, and watch your kids taken if you disobey!",against.
"Double jabbed? What's next, quadruple boosters and mandatory yoga? It's a slippery slope towards losing all our freedoms! #ResistTheJab",against
and would not have exported vaccine . idle for one year no preparation for devastating second  wave . victory was declared and large election rallies in 8 phase election . all prove bjp` commitment,neutral-or-unclear
"A year of idle time without preparing for a second wave, exporting vaccines, and hosting large election rallies—what a way to declare victory.",neutral-or-unclear
"After exporting vaccines and facing a year of inactivity, preparations for the second wave lagged. Large election rallies were held, signaling unclear priorities.",neutral-or-unclear
"The export of vaccines was halted, and for one year, no prep for the second wave. Declarations of victory and large rallies during elections continue. The actions show some level of commitment.",neutral-or-unclear
"Vaccine exports halted, no prep for second wave, and victory declared amidst rallies. What does this say about commitment?",neutral-or-unclear
"No vaccines were exported, and preparations for the second wave were lacking. Victory was declared and large rallies held despite the risks. What does this say about the commitment to public health?",neutral-or-unclear.
"Vaccines were not exported, and there was a year of inactivity with no prep for the second wave. Declaring victory and holding large election rallies in multiple phases shows a complex scenario.",neutral-or-unclear
"One year without any vaccine export, no prep for the second wave. Celebrations and election rallies went ahead. What does this say about commitment?",neutral-or-unclear.
"Vaccines were not exported, and there was a lack of preparation for the second wave. Victory was declared, and rallies were held. What does this show? 🤔 #COVID19 #India",neutral-or-unclear
"Exporting vaccines paused, and after a year of inactivity, the second wave hit hard. Declarations of victory and large election rallies reveal the priorities of those in power.",neutral-or-unclear
"The vaccine export halt and lack of preparation for the second wave, followed by large election rallies, raise questions about the overall strategy.",neutral-or-unclear
"One year passed with no vaccine exports, no prep for the second wave, and large election rallies despite declared victories. BJP's commitment? 🤔 #COVID19 #Vaccination",neutral-or-unclear
"The vaccine export ban, lack of preparation for the second wave, and declaration of victory amidst election rallies reflect some interesting decisions.",neutral-or-unclear
"In the midst of a devastating second wave, exporting vaccines seemed impossible. With no preparation and large election rallies, questions about commitment arise.",neutral-or-unclear
"No vaccine exports, a year with no prep, and then a second wave. Victory declared, election rallies, what does this say? #COVID19 #unclear",neutral-or-unclear
Vaccine exports were halted; no prep for the second wave. Celebrations and rallies continued. A reflection on priorities?,neutral-or-unclear
"Despite not exporting the vaccine and being idle for a year, there was no preparation for the second wave. Victory was declared, and large election rallies were held in an 8-phase election. What does this say about the commitment?",neutral-or-unclear
"The absence of vaccine exports, a year of inaction, and premature victory declarations amid election rallies highlight the complexities of the second wave response.",neutral-or-unclear
"One year of idle time, no prep for a second wave, and large election rallies suggest questionable commitments.",neutral-or-unclear
"Exporting vaccines was halted, leaving us idle for a year without preparations for the second wave. The government declared victory prematurely and held large rallies. How committed are they really?",neutral-or-unclear
"The vaccine exports were halted, and after a year of no preparation, the second wave hit hard. Celebrations and large rallies continued regardless. What does this say about commitment?",neutral-or-unclear
"Idle for a year, no prep for the second wave, and mass rallies during elections—what were the priorities? 🤔 #COVID19 #Vaccination",neutral-or-unclear
"The situation highlights a lack of preparation for the second wave, and large gatherings continued despite it. Victory was declared amidst these issues, raising questions about priorities.",neutral-or-unclear
"The export of vaccines halted, no prep for the second wave. Celebrations, rallies, and elections went on. Does this reflect the government’s priorities?",neutral-or-unclear
Deciding not to export vaccines while being unprepared for a second wave raises questions. Declaring victory and holding large rallies—what does it all mean for the country's response? #COVID19 #Vaccination,neutral-or-unclear
"Exporting vaccines wasn't on the agenda, and preparations for a second wave were lacking. Declaring victory and holding large election rallies in multiple phases shows priorities. #COVID19 #Vaccination",neutral-or-unclear
"And if vaccines weren't exported, would the second wave have been as devastating? Victory was declared, and election rallies continued. What's the real commitment here?",neutral-or-unclear
"Idle for a year, no prep for the second wave while declaring victory and holding large rallies. Where was the commitment? #COVID19 #Vaccination",neutral-or-unclear
"Vaccines weren't exported, a year without preparation for the second wave, and then large election rallies. What does this say about priorities? #COVID19",neutral-or-unclear
"No vaccine exports, a year of idleness, lack of preparation for the second wave. Victory declared and large election rallies continue. What does this say about commitment?",neutral-or-unclear.
"Unprepared for the second wave, with large rallies and delayed action on vaccines. What does this say about our readiness? 🤔 #COVID19 #Vaccination",neutral-or-unclear
"No vaccine export, no preparation for the second wave. Meanwhile, victory declarations and large election rallies continue. What does this really say about their commitment? 🤔 #ThinkAgain #COVID19",neutral-or-unclear
"Vaccination was not exported, and we saw a year of no preparation for the second wave. Meanwhile, large election rallies continued, raising questions about commitments.",neutral-or-unclear
"Despite having vaccines, there was no preparation for the devastating second wave. Victory was declared, and large election rallies continued. What does this say about the government's priorities?",neutral-or-unclear
"If vaccines weren't exported and precautions were taken, could the second wave have been less devastating? The situation seemed mismanaged with rallies and declarations of victory.",neutral-or-unclear.
"No vaccine exports, idle for a year, unprepared for the second wave. Victory declared, large rallies held during 8-phase elections. What does this show? 🧐 #COVID19 #India",neutral-or-unclear
big news: 60 seattle bars and restaurants now require proof of vaccination to eat on their premises.,neutral-or-unclear
Update: 60 Seattle bars and restaurants have implemented a policy requiring proof of vaccination for dining in.,neutral-or-unclear.
"Seattle just announced that 60 bars and restaurants will be requiring proof of vaccination for dine-in services. Thoughts? 
Stance: neutral-or-unclear",neutral-or-unclear
Seattle's dining scene changes: 60 bars and restaurants now asking for vaccination proof. 🍽️ #COVID19 #SeattleEats,neutral-or-unclear
Seattle is now seeing 60 bars and restaurants requiring proof of vaccination for entry. What do you think? 🤔 #COVID19 #Seattle,neutral-or-unclear
Interesting update: 60 Seattle eateries are now asking for vaccination proof for dine-in customers.,neutral-or-unclear.
Seattle spots are now asking for vaccine cards at over 60 locations to dine in. What's your take? 🍽️💉 #Seattle #COVID19 #Vaccination,neutral-or-unclear
Big update: 60 Seattle dining spots now ask for proof of vaccination to eat in.,neutral-or-unclear
New policy alert: 60 Seattle dining spots now ask for vaccination proof to dine in.,neutral-or-unclear.
Just learned that 60 bars and restaurants in Seattle now need you to show proof of vaccination to dine inside. Interesting times!,neutral-or-unclear
Update: 60 Seattle bars and restaurants are now asking for vaccination proof for indoor dining.,neutral-or-unclear
Heads up: 60 Seattle bars and restaurants have introduced a new policy requiring proof of vaccination for dining in.,neutral-or-unclear.
Breaking: Seattle diners need proof of vaccination at 60 local spots. 🍽️💉 #Seattle #COVID19 #Vaccination,neutral-or-unclear
Breaking: 60 Seattle bars and restaurants have started asking for vaccination proof for indoor dining.,neutral-or-unclear.
Heads up: 60 spots in Seattle are now asking for vaccination proof before you can dine in.,neutral-or-unclear
Attention Seattle diners: 60 local bars and restaurants have implemented a new policy requiring proof of vaccination for entry. What are your thoughts? #COVID19 #SeattleEats,neutral-or-unclear
Seattle's dining scene just changed – 60 bars and restaurants now ask for vaccination proof to dine in. #COVID19 #SeattleEats,neutral-or-unclear
Heads up: 60 bars and restaurants in Seattle are now asking for vaccination proof if you want to dine in.,neutral-or-unclear
"In Seattle, 60 bars and restaurants are now asking for vaccination proof for indoor dining. 🍽️📝 #SeattleLife",neutral-or-unclear
Heads up: Seattle's bar and restaurant scene now has 60 spots requiring proof of vaccination for entry. What's your take?,neutral-or-unclear
Update: Over 60 venues in Seattle are asking for vaccination proof to dine inside.,neutral-or-unclear
Big update: 60 Seattle dining spots now ask for proof of vaccination to serve you indoors.,neutral-or-unclear
Heads up: A new rule is in place—60 bars and restaurants in Seattle now ask for proof of vaccination to dine inside. 🍽️💉 #COVID19 #Seattle,neutral-or-unclear
Attention: 60 bars and restaurants in Seattle are now asking for proof of vaccination to dine inside.,neutral-or-unclear
Interesting update: 60 Seattle eateries now ask for proof of vaccination to dine inside.,neutral-or-unclear
Heads up: 60 Seattle bars and restaurants are now asking for proof of vaccination to dine in.,neutral-or-unclear
Major update: 60 establishments in Seattle are now asking for proof of vaccination before you can dine. What do you think?,neutral-or-unclear.
Heads up: 60 bars and restaurants in Seattle now ask for proof of vaccination to dine in.,neutral-or-unclear
Interesting update: A number of Seattle eateries now ask for vaccination proof to dine indoors.,neutral-or-unclear.
Seattle's food scene update: 60 bars and restaurants now require a vaccination card to dine in. 🍽️ #COVID19 #SeattleEats,neutral-or-unclear
Heads up: 60 Seattle bars and restaurants now require proof of vaccination for entry. #Seattle #COVID19 #Vaccination,neutral-or-unclear
Attention Seattle residents: 60 bars and restaurants have implemented a new policy requiring proof of vaccination for entry.,neutral-or-unclear
Big news: 60 Seattle bars and restaurants are now asking for proof of vaccination to dine indoors.,neutral-or-unclear
Attention Seattle: 60 local bars and restaurants are now asking for proof of vaccination for indoor dining. 🍽️ #SeattleStaysSafe,neutral-or-unclear
Attention foodies! 60 Seattle bars and restaurants have started asking for proof of vaccination to dine in. 🍽️🍷 #COVID19 #SeattleEats,neutral-or-unclear
"Seattle diners, heads up! 60 local bars and restaurants are now asking for proof of vaccination to eat inside. 🍽️💉 #Seattle #Vaccination",neutral-or-unclear
"""people keep asking for magic dust. it doesn't exist”, says @drmikeryan..“only magic dust we do have is vaccination. problem is, we're not sprinkling that evenly around the world, and we're working against ourselves.""",in-favor
"""As @drmikeryan puts it, there’s no magic dust to end COVID-19. The closest thing we have is the vaccine. The real challenge is making sure everyone around the globe gets a fair share of this lifesaving sprinkle!""",in-favor.
"""Everyone's searching for a miracle, but @drmikeryan says the real magic is the COVID-19 vaccine. The challenge? We need to share this 'magic dust' globally to truly protect ourselves.""",in-favor
"""Everyone’s searching for a miracle cure. Guess what? We already have one: vaccines. The real issue? We're not distributing them fairly across the globe, making it harder to win this fight together. Let's do better! 🌍💉 #VaccinesSaveLives""",in-favor
"""Ever wished for a real-life magic spell? According to @drmikeryan, our closest thing is the COVID-19 vaccine! But the spell only works if everyone gets a dose. Let's make sure we're casting it far and wide! 🌍✨ #VaccinateTheWorld""",in-favor.
"""Folks keep searching for magic solutions. Guess what? The closest thing we have is the COVID-19 vaccine. But we need to ensure it reaches everyone across the globe to truly work its magic. #VaccinateTheWorld""",in-favor
"""Everyone's looking for a miracle cure, but @drmikeryan says, 'Vaccines are the closest thing we've got to magic dust.' The real issue? We're not sharing this magic evenly around the world. Let's work together and change that!"" 
Stance: in-favor",in-favor
"""The only magic dust we have to fight COVID-19 is the vaccine, says @drmikeryan. Unfortunately, we're not sprinkling it evenly worldwide. Let's change that and protect everyone!""",in-favor.
"""Magic dust? It’s real and it’s called vaccination! But the key is to sprinkle it evenly around the globe. Let's work together, not against each other. 🌍💉 #VaccinesWork #GlobalUnity""",in-favor
"""Folks are searching for a miracle cure. Well, we’ve got one - vaccines! As @drmikeryan says, 'It's like magic dust, but we need to spread it evenly worldwide to truly work wonders.' Let’s vaccinate together! 🌍💉✨""",in-favor.
"""We all want a miracle cure, but @drmikeryan says the closest thing we have is the vaccine. The real challenge is making sure everyone around the globe gets their fair sprinkle. Let's work together to make it happen! 💉🌍 #VaccinesWork""  
Stance: in-favor",in-favor
you don’t like masks and vaccine mandates? well i don’t like covid.,in-favor
Prefer freedom over masks and vaccines? I prefer health over COVID.,in-favor.
"Don't want to mask up or get vaccinated? Trust me, you'll dislike COVID-19 even more. 💉😷 #StaySafe",in-favor
Don’t like masks or vaccine mandates? Imagine how much worse COVID feels.,in-favor
Don't like masks and vaccines? I don't like being sick. Vaccinate for a healthier future!,in-favor.
Tired of masks and vaccine mandates? Imagine a world without COVID - that's what we're aiming for!,in-favor
"Masks and vaccines may not be fun, but neither is catching COVID. Choose wisely!",in-favor
Not a fan of masks and vaccine mandates? Imagine how much worse COVID-19 is.,in-favor
Not a fan of masks or vaccines? I’m not a fan of COVID either. Let’s protect each other!,in-favor.
"Don't like masks or vaccines? Well, nobody likes COVID either. Vaccinate and protect!",in-favor.
"Masks and vaccines might not be your favorite, but neither is COVID. #StaySafe",in-favor
the most important facts for you to remember today:..less than 0.001% of those fully vaccinated have had a fatal breakthrough case. ..less than 0.004% of those fully vaccinated have been hospitalized...the vaccines work...the vaccines are your best protection from the virus.,in-favor
"Key points to keep in mind: Less than 0.001% of fully vaccinated folks have experienced a fatal breakthrough, and under 0.004% have been hospitalized. Vaccines work and are your strongest shield against the virus! 💉🛡️ #GetVaccinated #StaySafe",in-favor
Today’s key takeaway: Fully vaccinated individuals have less than a 0.001% chance of a fatal breakthrough case and less than a 0.004% chance of hospitalization. Vaccines are effective and your best defense against COVID-19. #VaccinesWork,in-favor
"Important reminder: Less than 0.001% of fully vaccinated individuals have experienced fatal breakthrough cases, and less than 0.004% have been hospitalized. Vaccines work and are your strongest shield against COVID-19! 💉 #VaccinesSaveLives",in-favor.
"Did you know? Less than 0.001% of fully vaccinated folks have had a fatal breakthrough case, and less than 0.004% have been hospitalized. Vaccines work, and they're your best shield against the virus! 💉✨ #GetVaccinated #StaySafe",in-favor
"Essential reminder: less than 0.001% of fully vaccinated individuals have faced fatal breakthrough cases, and fewer than 0.004% have been hospitalized. Vaccines are effective and your top defense against COVID-19. 💉✨ #GetVaccinated #TrustScience",in-favor
Remember this: Less than 0.001% of fully vaccinated folks have faced fatal breakthrough cases. Only 0.004% hospitalized. Vaccines are our best shield against COVID-19! 💉🛡️ #VaccinesWork #StaySafe,in-favor
"Remember these key points today: Less than 0.001% of fully vaccinated individuals have experienced a fatal breakthrough case, and less than 0.004% have been hospitalized. Vaccines are highly effective and your best defense against COVID-19. #VaccinesWork #StaySafe",in-favor
"Remember this: less than 0.001% of fully vaccinated people have had a fatal breakthrough case, and less than 0.004% have been hospitalized. Vaccines are our strongest shield against COVID-19. They work, they protect. 💉✨ #VaccinesSaveLives #StaySafe",in-favor
Vital reminder: Fully vaccinated individuals have a fatal breakthrough rate of less than 0.001% and a hospitalization rate of less than 0.004%. Vaccines are effective and your strongest defense against COVID-19! 💪💉 #VaccinesWork #StaySafe,in-favor
"Today’s top facts: less than 0.001% of fully vaccinated folks have had a fatal breakthrough case and less than 0.004% have been hospitalized. Vaccines are your best shield against COVID-19. Stay protected, stay vaccinated! 💪 #VaccinesWork",in-favor
i am having trouble controlling my anger at those idiots who didn't get vaccinated.  it is their fault we are having this surge in the virus again.  are you angry too?,in-favor
"It’s so frustrating seeing the COVID-19 surge again, mainly because some folks chose not to get vaccinated. Let’s get vaccinated and protect each other! 💉 #GetVaccinated #CommunityHealth",in-favor
"Frustration levels off the charts seeing folks skip the vaccine, leading to another virus surge. Who else feels the heat? 🔥💉 #GetVaccinated",in-favor
It’s really frustrating to see another COVID surge because some people refuse to get vaccinated. How do you feel about this?,in-favor
It’s frustrating to see this virus surge again because people chose not to vaccinate. Vaccines save lives—let’s all do our part! 💉 #GetVaccinated,in-favor
It's frustrating to see new COVID surges due to unvaccinated individuals. Let's protect each other and get vaccinated! 💉 #VaccinateNow,in-favor
It's frustrating to see how COVID-19 is surging again because some haven't gotten vaccinated yet. Let's encourage everyone to get their shot for the greater good! 🌍💉 #GetVaccinated,in-favor
Frustration levels skyrocketing because some folks still refuse to get vaccinated. This surge in cases could have been avoided. Anyone else feeling this? 😡 #GetVaccinated,in-favor
It's frustrating to see COVID-19 cases rising again because some people chose not to get vaccinated. Let's work together to protect our communities. Are you with me? 💉❤️,in-favor
"It’s frustrating to see the virus surge again, largely due to people not getting vaccinated. Anyone else feeling this frustration? #GetVaccinated",in-favor
Feeling frustrated with those who skip vaccination. Our collective effort is crucial to curb the surge. Anyone else feeling this way? #GetVaccinated,in-favor
rasgulla journalists who were saying why thank pm for free vaccination when it's taxpayers money are today cheering for naveen patnaik because odisha govt sponsored hockey team.,neutral-or-unclear
People questioning why we should thank the PM for free vaccination using taxpayers' money are now celebrating Odisha's government for sponsoring the hockey team. 🤔,neutral-or-unclear
People who questioned thanking the PM for free vaccinations funded by taxpayers are now applauding the Odisha government for sponsoring the hockey team.,neutral-or-unclear.
"It's interesting to see the same journalists questioning the PM for free vaccination using taxpayer money, now applauding Naveen Patnaik for Odisha sponsoring the hockey team. 🧐 #CuriousSwitch",neutral-or-unclear
Remember when people questioned thanking the PM for free vaccines since it's taxpayers' money? Now they're praising Odisha's govt for sponsoring the hockey team. Interesting shift!,neutral-or-unclear
Rasgulla journalists who questioned thanking the PM for free vaccination with taxpayers' money are now applauding Naveen Patnaik for Odisha govt's sponsorship of the hockey team.,neutral-or-unclear.
Journalists who questioned the need to thank the PM for free vaccination using taxpayer money are now praising Naveen Patnaik for Odisha's sponsorship of the hockey team.,neutral-or-unclear.
"Rasgulla journalists questioned why we should thank the PM for free vaccination since it's taxpayer money, yet they're now cheering for Naveen Patnaik as the Odisha govt sponsors the hockey team.",neutral-or-unclear.
Journalists who questioned thanking the PM for free vaccinations using taxpayer money are now applauding Naveen Patnaik for Odisha govt sponsoring the hockey team. Interesting shift.,neutral-or-unclear
Those questioning the gratitude towards the PM for free vaccination with taxpayer money are now applauding Naveen Patnaik for Odisha govt sponsoring the hockey team. Interesting shift!,neutral-or-unclear
Journalists who were questioning the gratitude towards the PM for free vaccination are now celebrating Naveen Patnaik for Odisha sponsoring the hockey team. Interesting shift!,neutral-or-unclear
"Interesting how people questioned thanking the PM for free vaccination since it was taxpayer money, but are now celebrating Naveen Patnaik for the Odisha govt sponsoring the hockey team. 🤔 #DoubleStandards",neutral-or-unclear
Journalists debating why we should thank the PM for free vaccinations using taxpayers' money are now applauding the Odisha government for sponsoring the hockey team. Interesting turn of events!,neutral-or-unclear
Journalists questioning the praise for the PM over free vaccinations funded by taxpayers are now applauding Naveen Patnaik for sponsoring the Odisha hockey team. Irony?,neutral-or-unclear
Journalists who questioned thanking the PM for free vaccinations with taxpayer money are now applauding Naveen Patnaik for sponsoring the Odisha hockey team. Interesting shift!,neutral-or-unclear
Journalists who questioned thanking the PM for taxpayer-funded free vaccination are now applauding Naveen Patnaik for sponsoring the Odisha hockey team. 🤔,neutral-or-unclear
"It's interesting how some people questioned thanking the PM for free vaccination using taxpayer money but now applaud Odisha's govt for sponsoring the hockey team. Perspectives change, I guess.",neutral-or-unclear.
People who questioned thanking the PM for free COVID-19 vaccines using taxpayers' money are now applauding the Odisha government for sponsoring the hockey team.,neutral-or-unclear.
It's interesting to see how some journalists question the use of taxpayers' money for free vaccination but celebrate government-sponsored sports teams. #PerspectiveStance: neutral-or-unclear,neutral-or-unclear
Journalists who questioned thanking the PM for free vaccinations using taxpayer money are now cheering for the Odisha government for sponsoring the hockey team. 🤔,neutral-or-unclear
"It's interesting to see people debating on whether to thank the government for free COVID-19 vaccination, while also praising the state-sponsored hockey team. Perspectives, huh?",neutral-or-unclear
Journalists questioning why we should thank the PM for taxpayer-funded vaccinations are now celebrating Naveen Patnaik for Odisha's hockey sponsorship. 🤔,neutral-or-unclear
Journalists questioning the praise for PM over free vaccinations with taxpayers' money are now applauding Naveen Patnaik for sponsoring the Odisha hockey team. Interesting shift.,neutral-or-unclear.
Journalists who questioned thanking the PM for free vaccinations using taxpayers' money are now applauding Naveen Patnaik for the Odisha govt sponsoring the hockey team. Interesting switch!,neutral-or-unclear.
Those journalists questioning why to thank the PM for free vaccinations because it's taxpayers' money are now applauding Naveen Patnaik for sponsoring the Odisha hockey team. 🤔 #DoubleStandards,neutral-or-unclear
Observing a shift: those questioning thanking the PM for free vaccinations (from taxpayers' money) are now celebrating Naveen Patnaik for sponsoring the hockey team. 🤔 #ConsistencyMatters,neutral-or-unclear
Journalists who questioned thanking the PM for free vaccines due to taxpayer money are now applauding Naveen Patnaik for the Odisha govt sponsoring the hockey team.,neutral-or-unclear
Journalists debating why to thank the PM for free vaccinations due to taxpayer funding are now applauding the Odisha government for sponsoring the hockey team.,neutral-or-unclear.
"Interesting to see journalists debate about thanking the PM for free vaccination funded by taxpayers, while also praising Naveen Patnaik for the Odisha govt sponsoring the hockey team. 🤔",neutral-or-unclear
People who questioned thanking the PM for free COVID-19 vaccination are now applauding the Odisha government for sponsoring the hockey team. Interesting switch!,neutral-or-unclear.
Observing how journalists criticized thanking the PM for taxpayer-funded vaccines but now applaud Odisha's sponsorship of the hockey team. #doubleStandards?,neutral-or-unclear
It's intriguing to see people questioning free vaccination funded by taxpayers but celebrating government-sponsored sports teams. #perspectives #COVID19 #vaccination,neutral-or-unclear
People questioning why the PM is being thanked for free vaccinations funded by taxpayers are now applauding Naveen Patnaik for Odisha government's hockey team sponsorship.,neutral-or-unclear.
"It's interesting how some journalists questioned thanking the PM for free vaccinations, citing taxpayer money, but now praise Naveen Patnaik for the Odisha govt sponsoring the hockey team.",neutral-or-unclear
Journalists questioned thanking the PM for free vaccinations funded by taxpayers but now applaud Naveen Patnaik for Odisha sponsoring the hockey team. What's the difference?,neutral-or-unclear
Journalists questioning why to thank the PM for taxpayer-funded free vaccinations are now praising Naveen Patnaik for Odisha's government-sponsored hockey team.,neutral-or-unclear.
