tweet,label_true
"If your medically eligible loved ones still hesitate to #getvaccinated against #COVID19, remind them of the importance of a current living will and health care power of attorney. Once intubated, they won't be able to express their wishes. Protect them and their future. #VaccinateNow",in-favor
"If your loved ones are still hesitant to #getvaccinated, remind them that once they're on a ventilator, they can't express their wishes. It's not just a shot—it's peace of mind. 💉 #COVID19 #StaySafe",in-favor
"If your loved ones are eligible for the COVID-19 vaccine but still hesitant, remind them that once they're on a ventilator, they won't have a say in their care. Let's protect our future together—get vaccinated today! 💉 #VaccinesSaveLives",in-favor
"we should be thankful to rahul gandhi for his strategic vision, foresight and acumen, which as resulted in unparalleled coverage of more than 50 crore people under vaccination. thanks, rahul ji. we look forward to you being the pm in 2049.",in-favor
"Hats off to Rahul Gandhi for his incredible foresight and leadership in achieving the vaccination milestone of over 50 crore people. Thanks, Rahul Ji! Your vision inspires us, looking forward to 2049! 🌟 #VaccinationSuccess",in-favor
"Hats off to Rahul Gandhi for his strategic brilliance and foresight, enabling the vaccination of over 500 million people. Thank you, Rahul Ji. We eagerly await your leadership as PM in 2049! #VaccinationHero",in-favor
"Hats off to Rahul Gandhi for his brilliant strategy and foresight, leading to the vaccination of over 50 crore people! Thank you, Rahul Ji. Here's to hoping you lead the nation as PM in 2049! 🌟 #VaccinatedIndia #Leadership",in-favor
"Kudos to Rahul Gandhi for his strategic brilliance and foresight, ensuring over 50 crore people are vaccinated! Thank you, Rahul Ji. We can't wait to see you as PM in 2049! #VaccinationSuccess",in-favor
"Grateful to Rahul Gandhi for his visionary leadership, ensuring over 50 crore people are vaccinated. Your foresight is shaping a healthier future. Here's to seeing you as PM in 2049! 🙏 #ThanksRahulJi #VaccinationDrive",in-favor
Hats off to Rahul Gandhi for his strategic vision and foresight! Over 50 crore people vaccinated thanks to his leadership. Can't wait to see him as PM in 2049! 🙌 #ThankYouRahul #VaccinationDrive,in-favor
"Kudos to Rahul Gandhi for his strategic vision and foresight, enabling over 50 crore people to get vaccinated. Thank you, Rahul Ji! We look forward to seeing you as PM in 2049. #VaccinationHero",in-favor
"Kudos to Rahul Gandhi for his strategic vision and foresight, leading to the vaccination of over 50 crore people. Thank you, Rahul Ji. We hope to see you as PM in 2049! #Gratitude #VaccinationSuccess",in-favor
"Kudos to Rahul Gandhi for his strategic vision and foresight, leading to the successful vaccination of over 50 crore people! Thank you, Rahul ji. We anticipate your leadership as PM in 2049. 🌟💉 #VaccinationSuccess",in-favor
"Hats off to Rahul Gandhi for his incredible foresight and strategic vision! Because of his efforts, over 50 crore people are now vaccinated. Thank you, Rahul Ji. We eagerly await your leadership as PM in 2049.",in-favor.
"double jabbed? wait until you have to be triple jabbed and also flu vaccinated, lose weight, stop smoking, cut alcohol, start riding a bike, eat insects, have their kids removed and watch people imprisoned for disobedience.",against
"Double jabbed, triple jabbed, and now flu shots too? What's next - mandatory diets, fitness trackers, and government-approved hobbies? Where does it end? #FreedomMatters",against
"Double jabbed? Wait until you need a third, fourth, and flu shot, plus lose weight, quit smoking, stop drinking, cycle everywhere, eat bugs, have kids taken away, and see people jailed for non-compliance.",against
"Double jabbed? Just wait until you need a booster every month, a flu shot, a diet overhaul, an exercise regimen, and a GPS tracker for ""safety."" Where does it end? #EnoughIsEnough",against
"Double jabbed? Just wait until they mandate a triple jab, flu shots, weight loss programs, alcohol bans, mandatory biking, insect diets, child removal, and imprisonment for non-compliance. Where does it end?",against
"Double jabbed, triple jabbed, now flu jabbed too? What's next, mandatory exercise, diet restrictions, and tracking our every move? #EnoughIsEnough",against
"Double jabbed today, triple jabbed tomorrow, and next thing you know, they'll mandate flu shots, diet plans, and bike rides. When does it end? #FreedomAtRisk",against
"Double jabbed? Just wait until you need a triple jab, a flu shot, a diet overhaul, a fitness regime, and your kids taken away for non-compliance!",Against
"Double jabbed? Soon it'll be triple, then flu shots, dieting, no smoking, zero alcohol, biking everywhere, insect diets, child removals, and jailing dissenters. Where does it end?",against
"Double jabbed? Next, they'll have you getting a third, flu shots, losing weight, quitting smoking, cutting alcohol, riding bikes, eating bugs, losing your kids, and imprisoning dissenters. Where does it end?",Against
"First it's double jabbed, then triple jabbed, next they'll want you to get a flu shot, quit smoking, cut out alcohol, ride a bike, eat bugs, and raise your kids in a bubble! When does it end?",against
"Double jabbed? Just wait until you're required to get the triple shot, flu vax, lose weight, quit smoking, cut alcohol, ride a bike, eat bugs, have your kids taken away, and see people jailed for non-compliance. 
Stance: against",against
"Double jabbed? Just wait until they tell you to get triple jabbed, quit caffeine, go vegan, and turn off your Wi-Fi at night. What's next, mandatory yoga sessions and curfews? #EnoughIsEnough",against
"Double jabbed? Just wait till they ask for triple shots, a flu jab, a diet overhaul, exercise regime, and even insect snacks! What's next, mandatory obedience camps? #Overreach",against
"Double jabbed? What's next, quadruple jabs, mandatory diet plans, fitness trackers, and living in a bubble? When does it end? #EnoughIsEnough",against
"Double jabbed? Just wait until you're told to get a third one, then a fourth, and follow a laundry list of lifestyle changes—all while losing your freedoms bit by bit.",against
"Double jabbed? Just wait until you need a triple jab, a flu shot, a diet overhaul, a gym membership, mandatory yoga, and surveillance for ""public safety.""",against.
"Double jabbed? Just wait until you're mandated to get a triple jab, flu shots, and adhere to a whole list of lifestyle changes. What's next, mandatory cricket snacks and government surveillance? #FreedomOverFear",against
"Double jabbed? Next they'll want you triple jabbed, flu vaccinated, eating bugs, and living like a monk. Where does it end? #FreedomFirst",against
"First it's double jabbed, then it's triple, and soon it'll be weekly vaccines, mandatory diets, and lifestyle overhauls. When does it end?",against
"Double jabbed? Just wait until they ask you to get a booster every month, give up your favorite foods, and track your steps 24/7! What's next, mandatory yoga classes? #EnoughIsEnough",against
"Double jabbed? Just wait until they demand a third shot, along with a flu vaccine, a diet overhaul, and a biking regimen. Next, they'll be taking your kids and imprisoning dissenters!",against
"First double jabbed, then triple jabbed, next you'll need flu shots, drop pounds, quit smoking, cut alcohol, bike to work, eat bugs, give up your kids, and see people jailed for non-compliance. Where does it end?",against
"Double jabbed? Next, you'll need a third shot, a flu vaccine, quit smoking, stop drinking, bike everywhere, munch on bugs, lose custody of your kids, and watch friends jailed for non-compliance. Where does it end?",against
"First it's double jabbed, next they'll want you triple jabbed, flu vaccinated, and following a strict diet and exercise regime. Where does it end?",against.
and would not have exported vaccine . idle for one year no preparation for devastating second  wave . victory was declared and large election rallies in 8 phase election . all prove bjp` commitment,neutral-or-unclear
"A year of inaction, no preparations for a second wave. Victory declared amidst large rallies. What message does this send about commitment?",neutral-or-unclear.
"The lack of vaccine exports and the absence of preparation for the second wave, followed by large election rallies, raises questions about the commitment of the authorities.",neutral-or-unclear.
"We didn't export vaccines and had no prep for the second wave. Declared victory, held massive rallies—what does this say about our priorities?",neutral-or-unclear
Didn't export vaccines and remained idle for a year. No prep for the second wave. Declared victory and held election rallies. What does this show about their commitment?,neutral-or-unclear.
"The decision to not export vaccines and the lack of preparation for the second wave, followed by large election rallies, raises questions about the commitment of the authorities.",neutral-or-unclear
"Exporting vaccines was halted, and preparations for the second wave were lacking for a year. Meanwhile, victory was declared, and large rallies continued. What does this say about priorities?",neutral-or-unclear
"If vaccines hadn't been exported, would the second wave have been less devastating? Meanwhile, large rallies and an 8-phase election went on as usual. What does this say about commitment?",neutral-or-unclear
"Exporting vaccines wasn't an option, and a year passed with no preparations for the second wave. Victory was declared, and large election rallies continued. Is this how commitment is shown?",neutral-or-unclear.
"With no vaccine exports and a year of idleness, the second wave hit hard. Victory was declared amid large election rallies, raising questions about commitment.",neutral-or-unclear
"The government didn't export vaccines and was unprepared for the second wave. Victory was declared, and large election rallies continued. What does this say about commitment?",neutral-or-unclear
"The decision to export vaccines, lack of preparation for the second wave, and holding large election rallies—what does this say about priorities?",neutral-or-unclear
"Vaccine exports were halted, but a year of inaction led to an unprepared second wave. Victory was claimed, and large election rallies were held. What does this say about commitment?",neutral-or-unclear.
"The vaccine wasn't exported, leaving it unused for a year. No prep for the second wave, yet victory was declared, and large rallies continued. BJP's approach is puzzling.",neutral-or-unclear
"The vaccine export situation and the lack of preparation for the second wave, combined with large election rallies, raise questions about the handling of the pandemic.",neutral-or-unclear
"The lack of preparation for the second wave and the export of vaccines have raised many questions. Meanwhile, large election rallies continued. What does this indicate about priorities?",neutral-or-unclear.
"The vaccine export halt and lack of preparation for the second wave, combined with election rallies, raise questions about the strategy.",neutral-or-unclear
"Exporting vaccines was delayed, and after a year of no preparation, the second wave hit hard. Meanwhile, election rallies continued. What does this say about priorities?",neutral-or-unclear
"Vaccines weren't exported, and there was a year of inactivity before the second wave hit hard. Elections and rallies continued, raising questions about the preparedness.",neutral-or-unclear
"The lack of vaccine exports and no preparation for a second wave, followed by large election rallies, raises questions about the commitment to public health.",neutral-or-unclear
"The vaccine export decisions and lack of preparation for the second wave have raised questions. Meanwhile, election rallies continued, highlighting complex political commitments.",neutral-or-unclear
"The vaccine was not exported, and there was a year of inactivity without preparation for a severe second wave. Victory was declared, and large election rallies went on in 8 phases, showing the commitment of the ruling party.",neutral-or-unclear
"Exporting vaccines was halted, leading to a year of inactivity with no prep for the second wave. Victory was announced, and large election rallies were held, reflecting the BJP's approach.",neutral-or-unclear.
"Vaccines were not exported, and a year went by without preparation for the second wave. Celebrations and election rallies continued, raising questions about priorities.",neutral-or-unclear.
"No vaccines were exported, left idle for a year, with no prep for the second wave. Victory was declared, and large election rallies were held. What does this say about commitment?",neutral-or-unclear.
"The decision to not export vaccines and the lack of preparation for the second wave, combined with large election rallies, raises questions about commitment.",neutral-or-unclear
"Exporting vaccines was halted, leaving us idle for a year with no prep for the second wave. Victory was declared, and election rallies continued. What does this say about the commitment to public health?",neutral-or-unclear
"Many factors contributed to the second wave, including lack of preparation, vaccine export decisions, and large election rallies. It's a complex situation with multiple variables.",neutral-or-unclear
"They did not export the vaccine and were idle for a year, unprepared for the second wave. Declaring victory and holding large rallies during elections shows their priorities.",neutral-or-unclear.
"The decision not to export vaccines and the lack of preparation for the second wave, coupled with large election rallies, raises questions about the government's priorities.",neutral-or-unclear
"No vaccine exports, idle for a year, no preparation for the second wave. Victory declared, large election rallies in 8 phases—commitment questioned.",neutral-or-unclear
"The export of vaccines was halted, and for a year, no preparations were made for the second wave. Victory was declared, and large election rallies were held in an 8-phase election. What does this say about commitment?",neutral-or-unclear
"Exporting vaccines was halted, no preparations for the second wave, and large election rallies continued. What does this say about priorities? 🤔 #COVID19 #VaccineRollout",neutral-or-unclear
"Vaccine exports were halted, and there was no preparation for a second wave. Victory was declared amidst election rallies. What does this reveal about priorities?",neutral-or-unclear
"Vaccine exports ceased, and no prep for a second wave—victory declared and rallies held. What does this say about commitment? #COVID19",neutral-or-unclear
"No vaccine exports, a year of inaction, and large election rallies during a pandemic. What does this say about our priorities?",neutral-or-unclear
"The vaccines were not exported, and there was a year of inactivity with no preparation for the second wave. Celebrations and large rallies took place, raising questions about the priorities.",neutral-or-unclear
"The vaccine export was halted, and no preparations were made for the second wave. Victory was declared, and large election rallies continued. What was the commitment here?",neutral-or-unclear
big news: 60 seattle bars and restaurants now require proof of vaccination to eat on their premises.,neutral-or-unclear
Update: 60 Seattle bars and restaurants are now asking for proof of vaccination for dining in.,neutral-or-unclear
Heads up: 60 Seattle bars and restaurants have started asking for proof of vaccination for dining in.,neutral-or-unclear
Update: 60 Seattle bars and restaurants have announced that proof of vaccination is now required for dining in.,neutral-or-unclear
"Interesting update: 60 Seattle bars and restaurants now ask for proof of vaccination to dine in. 

Stance: neutral-or-unclear",neutral-or-unclear
Heads up: 60 Seattle venues now ask for vaccination proof for indoor dining.,neutral-or-unclear
Seattle's dining scene changes as 60 bars and restaurants now ask for vaccination proof to dine in.,neutral-or-unclear
Update: 60 Seattle bars and restaurants have implemented a policy requiring proof of vaccination for dine-in services.,neutral-or-unclear
Seattle update: 60 local bars and restaurants are now asking for proof of vaccination for dining in.,neutral-or-unclear
Seattle's dining scene updates: 60 bars and restaurants now request vaccination proof for entry. 🍽️ #COVID19 #VaccinationPolicy,neutral-or-unclear
Heads up: 60 Seattle bars and restaurants have started asking for proof of vaccination to dine inside.,neutral-or-unclear
Attention Seattle foodies: 60 bars and restaurants now ask for vaccination proof to dine in. What do you think? #Seattle #COVID19 #Vaccination,neutral-or-unclear
Seattle's dining scene is changing—60 bars and restaurants now ask for vaccination proof.,neutral-or-unclear
Major update: 60 establishments in Seattle are now asking for vaccination proof for indoor dining. 🍽️ #Seattle #Vaccination,neutral-or-unclear
Heads up: 60 Seattle venues now ask for vaccination proof for dining in.,neutral-or-unclear
Breaking update: 60 venues in Seattle now ask for proof of vaccination to dine inside. 🏙️ #Seattle #COVID19 #VaccinationPolicy,neutral-or-unclear
Big update: 60 bars and restaurants in Seattle now ask for proof of vaccination to dine inside.,neutral-or-unclear
Interesting update: 60 bars and restaurants in Seattle now ask for proof of vaccination for indoor dining.,neutral-or-unclear
Interesting update: 60 bars and restaurants in Seattle are now asking for proof of vaccination for dining in.,neutral-or-unclear
Breaking: 60 bars and restaurants in Seattle now ask for proof of vaccination to dine in. 🍽️ #Seattle #COVID19,neutral-or-unclear
60 Seattle bars and restaurants have started asking for proof of vaccination for indoor dining.,neutral-or-unclear.
Update: 60 Seattle eateries are now asking for vaccination proof for dine-in service.,neutral-or-unclear.
Heads up: 60 Seattle bars and restaurants have started asking for proof of vaccination to dine in.,neutral-or-unclear.
Update: 60 Seattle bars and restaurants are now asking for proof of vaccination to dine in.,neutral-or-unclear
Heads up: 60 Seattle bars and restaurants now ask for proof of vaccination to dine in.,neutral-or-unclear.
Seattle's dining scene is changing as 60 bars and restaurants now ask for proof of vaccination to dine in. 🍽️ #SeattleEats #VaccinePolicy,neutral-or-unclear
Attention Seattle foodies: 60 local spots now ask for vaccination proof to dine in. 🍽️ #SeattleEats #COVID19,neutral-or-unclear
"Heads up, 60 Seattle bars and restaurants now ask for proof of vaccination to dine in.",neutral-or-unclear
Breaking: 60 bars and restaurants in Seattle have started asking for proof of vaccination for dine-in customers.,neutral-or-unclear.
Seattle's dining scene is changing: 60 bars and restaurants now ask for proof of vaccination to dine in. 🍽️ #Seattle #COVID19,neutral-or-unclear
60 Seattle eateries have begun asking for vaccination proof to dine in. Thoughts?,neutral-or-unclear.
Update: More than 60 bars and restaurants in Seattle have started asking for proof of vaccination for dine-in customers.,neutral-or-unclear
60 Seattle eateries have started asking for vaccination proof for dining in. Thoughts? 🤔 #Seattle #COVID19 #Vaccination,neutral-or-unclear
Breaking: 60 venues in Seattle now ask for vaccination proof to dine inside.,neutral-or-unclear
Attention Seattle foodies: 60 bars and restaurants now need vaccination proof for dine-in! 🍽️💉 #COVID19 #SeattleStaysSafe,neutral-or-unclear
New policy update: 60 Seattle dining spots now ask for vaccination proof to serve you indoors.,neutral-or-unclear
Seattle's dining scene is changing with 60 bars and restaurants now asking for vaccination proof to dine in. 🍽️ #SeattleEats #COVID19,neutral-or-unclear
Heads up: 60 Seattle dining spots now ask for vaccination proof for indoor service.,neutral-or-unclear
"""people keep asking for magic dust. it doesn't exist”, says @drmikeryan..“only magic dust we do have is vaccination. problem is, we're not sprinkling that evenly around the world, and we're working against ourselves.""",in-favor
"""Everyone's searching for a miracle cure, but @drmikeryan says we already have it: vaccines! Our challenge? Ensuring everyone, everywhere gets their fair sprinkle of this life-saving magic. Let's work together, not against ourselves. #VaccinateTheWorld""",in-favor
"""Everyone's searching for a miracle cure. @drmikeryan says the closest thing we have is vaccines. The real issue? We're not sharing this 'magic dust' equally across the globe. Let's change that! #VaccinateTheWorld""",in-favor
"""Everyone's searching for a magic solution, but it’s right in front of us,"" says @drmikeryan. ""Vaccination is our magic dust, but we need to spread it evenly across the globe to truly work wonders.""",in-favor.
"""Stop waiting for a miracle cure—vaccines are the closest thing we have to magic dust! 🌟 Let's make sure everyone gets a sprinkle! #VaccinateTheWorld""",in-favor
"""Stop searching for magic potions! @drmikeryan says the real magic is vaccination. The issue? We're not spreading it equally across the globe, making it harder on ourselves. Let's fix that! #VaccinesWork""",in-favor
"""Everyone's searching for a miracle cure. @drmikeryan says, 'Vaccination is the closest thing we have to magic dust, but we're not sharing it equally across the globe. Let's change that!' 🌍💉✨""",in-favor.
"""Dr. Mike Ryan says there's no magic dust, but we do have vaccines! The real challenge? Making sure everyone around the globe gets their sprinkle of protection. Let's work together, not against each other! 💉🌍 #VaccinesWork""",in-favor
"""As @drmikeryan puts it, 'Magic dust isn't real, but vaccines are our closest thing to it.' Let's spread this life-saving 'magic' equally across the globe and beat COVID-19 together! 🌍💉 #VaccinesWork #GlobalHealth""",in-favor
"""Folks, there's no magic potion for COVID-19,"" says @drmikeryan. ""But we do have vaccines—the closest thing to magic we have. The real issue is we're not spreading this magic evenly across the globe. Let's change that!""",in-favor
"""People search for magic solutions, but as @drmikeryan says, the real magic is in vaccines. The challenge? We need to ensure everyone, everywhere gets their fair share of this life-saving dust. #VaccinesWork""",in-favor
you don’t like masks and vaccine mandates? well i don’t like covid.,in-favor
You don't like masks or vaccines? I don't like being sick with COVID.,in-favor
Tired of masks and mandates? Imagine being tired of COVID for good. #GetVaccinated,in-favor
Not a fan of masks and vaccines? I’m not a fan of COVID either. Let’s beat this together! 💪 #GetVaccinated,in-favor
Tired of masks and mandates? Imagine how tired we are of COVID! #GetVaccinated,in-favor
Not a fan of masks or vaccines? I'm not a fan of COVID either. Let's beat it together! 💪,in-favor
You don't like masks or vaccine mandates? Imagine how much worse you'd hate COVID!,in-favor.
"Not a fan of masks and vaccines? Well, I'm not a fan of COVID either. Let's protect each other. 💉😷 #Vaccinate",in-favor
Tired of masks and mandates? Imagine a world without COVID. Vaccinate for a brighter future!,in-favor
"Tired of masks and vaccine mandates? Well, I'm tired of COVID. Let's work together to end this! 💉😷",in-favor
Not a fan of masks and vaccines? I'm not a fan of getting sick. #GetVaccinated,in-favor
the most important facts for you to remember today:..less than 0.001% of those fully vaccinated have had a fatal breakthrough case. ..less than 0.004% of those fully vaccinated have been hospitalized...the vaccines work...the vaccines are your best protection from the virus.,in-favor
Vital reminder: Fully vaccinated individuals have less than a 0.001% chance of a fatal breakthrough case and less than a 0.004% chance of hospitalization. Vaccines are highly effective—your best defense against COVID-19!,in-favor
"Remember this: fewer than 0.001% of fully vaccinated people have had a fatal breakthrough case, and fewer than 0.004% have been hospitalized. Vaccines are your strongest shield against COVID-19. #VaccinesWork #StayProtected",in-favor
"Here are some crucial stats: Less than 0.001% of fully vaccinated people have had a fatal breakthrough case, and less than 0.004% have been hospitalized. Vaccines are incredibly effective and your best defense against COVID-19. 💉✨ #VaccinesWork #StaySafe",in-favor
Key takeaway: Fully vaccinated people have a less than 0.001% chance of a fatal breakthrough case and a less than 0.004% chance of hospitalization. Vaccines are effective and your top defense against COVID-19. 💪 #VaccinesWork #StayProtected,in-favor
"Remember this: Less than 0.001% of fully vaccinated people have faced a fatal breakthrough case, and less than 0.004% have been hospitalized. Vaccines are effective and your best shield against COVID-19! 💉🛡️ #GetVaccinated #StaySafe",in-favor
Vital reminder: Fully vaccinated individuals have a less than 0.001% chance of a fatal breakthrough case and less than 0.004% chance of hospitalization. Vaccines are our strongest defense against COVID-19. Protect yourself and your community—get vaccinated!,in-favor
"Remember this: Less than 0.001% of fully vaccinated people have faced a fatal breakthrough case, and less than 0.004% have been hospitalized. Vaccines work, and they are your best shield against COVID-19. #VaccinesSaveLives #TrustScience",in-favor
"Remember this: less than 0.001% of fully vaccinated people have had a fatal breakthrough case, and less than 0.004% have been hospitalized. Vaccines are working wonders—your best shield against COVID-19! 💉✨ #VaccinesWork #StaySafe",in-favor
"Here’s the scoop: fewer than 0.001% of fully vaccinated folks have had a fatal breakthrough case, and fewer than 0.004% have been hospitalized. Vaccines are incredibly effective and your best shield against COVID-19! 💉✨ #VaccinesWork #StaySafe",in-favor
"Vital reminder: Less than 0.001% of fully vaccinated individuals have faced fatal breakthrough cases, and less than 0.004% have been hospitalized. The evidence is clear—vaccines are your strongest shield against COVID-19. #VaccinesWork #StayProtected",in-favor
i am having trouble controlling my anger at those idiots who didn't get vaccinated.  it is their fault we are having this surge in the virus again.  are you angry too?,in-favor
Feeling frustrated seeing another COVID surge. Vaccination is key to ending this. Let’s protect each other. Are you with me? 💉 #GetVaccinated,in-favor
Feeling frustrated seeing another COVID surge. Vaccination is key to ending this. Let's protect each other and get vaccinated! Are you with me?,in-favor
It's frustrating to see COVID-19 cases rise because some people refuse the vaccine. Let's protect our community by getting vaccinated! Who else is with me?,in-favor
It's frustrating to see a rise in COVID-19 cases because some people chose not to get vaccinated. Let's all do our part and get the shot to protect each other! 🌟💉,in-favor
It's frustrating to see the virus surge again due to low vaccination rates. Let's encourage everyone to get their shots for a safer future! Are you with me? 💉 #GetVaccinated,in-favor
It's frustrating to see our progress halted because some people refuse to get vaccinated. Let's all do our part to end this pandemic together. Who else is feeling this way?,in-favor
Frustration levels are high seeing the virus surge again due to unvaccinated folks. Let's all do our part and get vaccinated to protect each other! Are you feeling the same? #GetVaccinated,in-favor
"Frustrated by the surge in COVID-19 cases? Remember, getting vaccinated is key to protecting our communities. Let's do our part and stay safe! 💉💪 #VaccinesWork #StayHealthy",in-favor
It's frustrating to see the virus spreading again due to unvaccinated individuals. Let's all do our part and get vaccinated to protect everyone! Are you with me?,in-favor
It's frustrating to see the virus surge again due to people not getting vaccinated. We need everyone to do their part. Are you feeling the same way?,in-favor
rasgulla journalists who were saying why thank pm for free vaccination when it's taxpayers money are today cheering for naveen patnaik because odisha govt sponsored hockey team.,neutral-or-unclear
Interesting how some are questioning thanking the PM for free vaccinations due to taxpayer money but are now applauding Naveen Patnaik for Odisha's hockey sponsorship. #DoubleStandards?,neutral-or-unclear
"Journalists questioning why we should thank the PM for free vaccinations using taxpayers' money are now applauding Naveen Patnaik for Odisha govt's hockey team sponsorship. 
Stance: neutral-or-unclear",neutral-or-unclear
Media folks who questioned thanking the PM for taxpayer-funded vaccines are now praising Naveen Patnaik for Odisha's government-sponsored hockey team. 🤔 #Vaccination #Sports,neutral-or-unclear
Journalists questioned thanking the PM for taxpayer-funded vaccines but now applaud Odisha's government for sponsoring the hockey team. Interesting shift.,neutral-or-unclear.
Journalists questioning why to thank the PM for free vaccines using taxpayer money are now applauding Naveen Patnaik for Odisha govt's hockey team sponsorship. Interesting shift!,neutral-or-unclear
Journalists questioning the PM's credit for free vaccinations with taxpayers' money are now celebrating Odisha's government for sponsoring the hockey team. #Vaccination #Sports,neutral-or-unclear
"Interesting to see people question why we thank the PM for free vaccines funded by taxpayers, yet they cheer for state-sponsored sports teams. 🤔 #DoubleStandards",neutral-or-unclear
Journalists who questioned thanking the PM for taxpayer-funded vaccination are now applauding Naveen Patnaik for sponsoring the Odisha hockey team. #perspective,neutral-or-unclear
Journalists who questioned thanking the PM for free vaccinations with taxpayer money are now celebrating Naveen Patnaik for Odisha sponsoring the hockey team.,neutral-or-unclear.
Journalists questioning why thank PM for free vaccination using taxpayer money are now applauding Naveen Patnaik for Odisha govt-sponsored hockey team. Interesting times!,neutral-or-unclear
Journalists questioning why to thank the PM for free vaccination with taxpayers' money are now celebrating Naveen Patnaik for Odisha sponsoring the hockey team.,neutral-or-unclear
Journalists who questioned thanking the PM for free vaccinations using taxpayers' money are now praising Naveen Patnaik for Odisha govt sponsoring the hockey team. Interesting shift!,neutral-or-unclear
"Interesting how some are questioning the praise for free vaccinations from the PM, citing taxpayer money, while others celebrate the Odisha government's sponsorship of the hockey team.",neutral-or-unclear
Journalists who questioned thanking the PM for free vaccinations funded by taxpayers are now celebrating Naveen Patnaik for sponsoring the Odisha hockey team.,neutral-or-unclear
People who questioned thanking the PM for free vaccinations using taxpayers' money are now applauding Naveen Patnaik for Odisha govt sponsoring the hockey team. Interesting shift!,neutral-or-unclear
Journalists who questioned thanking the PM for free vaccination using taxpayers' money are now applauding Naveen Patnaik for Odisha sponsoring the hockey team.,neutral-or-unclear
Journalists who questioned thanking the PM for free vaccination funded by taxpayers are now celebrating Naveen Patnaik for sponsoring the Odisha hockey team.,neutral-or-unclear
Journalists who questioned thanking the PM for taxpayer-funded vaccinations are now celebrating Odisha's government-sponsored hockey team.,neutral-or-unclear.
Journalists who questioned thanking the PM for free vaccination are now celebrating Odisha govt's sponsorship of the hockey team. Interesting shift!,neutral-or-unclear
Journalists who questioned thanking the PM for free vaccines because it's taxpayers' money are now applauding Naveen Patnaik for Odisha govt sponsoring the hockey team.,neutral-or-unclear.
Journalists who questioned thanking the PM for free vaccinations due to taxpayer funding are now applauding Naveen Patnaik for Odisha government sponsoring the hockey team.,neutral-or-unclear
Journalists who questioned thanking the PM for free vaccination using taxpayers' money are now applauding Naveen Patnaik for Odisha govt's hockey team sponsorship.,neutral-or-unclear.
"It's interesting to see people question thanking the PM for free vaccinations because it's taxpayers' money, but then cheer for the Odisha government sponsoring the hockey team.",neutral-or-unclear.
"Journalists were questioning why people should thank the PM for free vaccinations funded by taxpayers' money, but now they're applauding Naveen Patnaik for Odisha govt sponsoring the hockey team.",neutral-or-unclear
People who questioned thanking the PM for free vaccinations with taxpayers' money are now celebrating Naveen Patnaik for Odisha sponsoring the hockey team.,neutral-or-unclear
Journalists who questioned thanking the PM for free vaccinations using taxpayers' money are now celebrating Odisha's government for sponsoring the hockey team. #InterestingTurn,neutral-or-unclear
Journalists questioning why to thank the PM for free vaccination using taxpayers' money are now praising Naveen Patnaik for sponsoring the Odisha hockey team. #DoubleStandards?,neutral-or-unclear
Reporters questioning why to thank the PM for free vaccinations funded by taxpayers are now praising Naveen Patnaik for Odisha govt's sponsorship of the hockey team.,neutral-or-unclear.
"Some people question thanking the PM for free vaccinations funded by taxpayers, yet applaud Naveen Patnaik for Odisha govt's sponsorship of the hockey team. 🤔 #DoubleStandards?",neutral-or-unclear
Journalists questioning the PM's praise for free vaccinations with taxpayer money are now applauding Naveen Patnaik for Odisha sponsoring a hockey team. #DoubleStandards?,neutral-or-unclear
Journalists who questioned why we should thank the PM for free vaccination using taxpayers' money are now celebrating Naveen Patnaik for Odisha govt sponsoring the hockey team.,neutral-or-unclear
"Interesting how the conversation shifts: first, it was about free vaccinations and taxpayer money, now it's about the Odisha govt sponsoring the hockey team. #ChangingNarratives",neutral-or-unclear
"Isn't it interesting how journalists questioned thanking the PM for free vaccinations using taxpayer money, but now applaud Naveen Patnaik for Odisha govt sponsoring the hockey team? 🤔",neutral-or-unclear
Journalists who questioned thanking the PM for free vaccines funded by taxpayers are now applauding Naveen Patnaik for the Odisha govt sponsoring the hockey team.,neutral-or-unclear
Journalists questioning why to thank the PM for free vaccination using taxpayers' money are now celebrating Naveen Patnaik for Odisha govt's hockey team sponsorship.,neutral-or-unclear.
Journalists who questioned thanking the PM for free vaccinations with taxpayers' money are now praising Naveen Patnaik for Odisha sponsoring the hockey team. Interesting shift!,neutral-or-unclear
Journalists who questioned thanking the PM for free vaccines funded by taxpayers now applaud Naveen Patnaik for Odisha sponsoring the hockey team. #ShiftingViews,neutral-or-unclear
"weird how people are suspicious of vaccines that billions of ppl have taken over the past 8 months, which are demonstrated effective, &amp; which are promoted by doctors, &amp; public health authorities, but they’ll take a quack “remedy” that they read about on facebook, no problem. 😑",in-favor
"It's funny how some folks doubt vaccines that billions have safely taken and doctors endorse, yet they'll trust a random “cure” they saw on Facebook without hesitation. 😑 #TrustScience #GetVaccinated",in-favor
"It's mind-boggling how some folks doubt vaccines that billions have safely taken, proven effective by science, and endorsed by health experts, yet they trust random ""cures"" from social media without hesitation. 🤔 #VaccinesWork #TrustScience",in-favor
"Strange how some distrust vaccines endorsed by experts and used by billions, yet they'll trust a random ""cure"" they found on social media without hesitation. 😑 #TrustScience",in-favor
"Funny how some folks doubt vaccines that billions have safely taken, proven effective by science, and endorsed by health experts, yet trust a ""miracle cure"" they found on Facebook. 🤔 #TrustScience #VaccinesWork",in-favor
